path,label,domain,record_id,split
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0992_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0992_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0993_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0993_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0994_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0994_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0995_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0995_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0996_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0996_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0997_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0997_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0998_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0998_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0999_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0999_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0004.npy,1,source,fan__source_test__section_00_source_test_anomaly_0004,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0006.npy,1,source,fan__source_test__section_00_source_test_anomaly_0006,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0007.npy,1,source,fan__source_test__section_00_source_test_anomaly_0007,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0011.npy,1,source,fan__source_test__section_00_source_test_anomaly_0011,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0022.npy,1,source,fan__source_test__section_00_source_test_anomaly_0022,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0027.npy,1,source,fan__source_test__section_00_source_test_anomaly_0027,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0032.npy,1,source,fan__source_test__section_00_source_test_anomaly_0032,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0033.npy,1,source,fan__source_test__section_00_source_test_anomaly_0033,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0034.npy,1,source,fan__source_test__section_00_source_test_anomaly_0034,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0036.npy,1,source,fan__source_test__section_00_source_test_anomaly_0036,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0040.npy,1,source,fan__source_test__section_00_source_test_anomaly_0040,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0043.npy,1,source,fan__source_test__section_00_source_test_anomaly_0043,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0047.npy,1,source,fan__source_test__section_00_source_test_anomaly_0047,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0061.npy,1,source,fan__source_test__section_00_source_test_anomaly_0061,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0071.npy,1,source,fan__source_test__section_00_source_test_anomaly_0071,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0072.npy,1,source,fan__source_test__section_00_source_test_anomaly_0072,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0080.npy,1,source,fan__source_test__section_00_source_test_anomaly_0080,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0095.npy,1,source,fan__source_test__section_00_source_test_anomaly_0095,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0096.npy,1,source,fan__source_test__section_00_source_test_anomaly_0096,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_anomaly_0097.npy,1,source,fan__source_test__section_00_source_test_anomaly_0097,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0001.npy,0,source,fan__source_test__section_00_source_test_normal_0001,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0002.npy,0,source,fan__source_test__section_00_source_test_normal_0002,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0014.npy,0,source,fan__source_test__section_00_source_test_normal_0014,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0020.npy,0,source,fan__source_test__section_00_source_test_normal_0020,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0021.npy,0,source,fan__source_test__section_00_source_test_normal_0021,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0023.npy,0,source,fan__source_test__section_00_source_test_normal_0023,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0029.npy,0,source,fan__source_test__section_00_source_test_normal_0029,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0037.npy,0,source,fan__source_test__section_00_source_test_normal_0037,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0051.npy,0,source,fan__source_test__section_00_source_test_normal_0051,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0052.npy,0,source,fan__source_test__section_00_source_test_normal_0052,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0060.npy,0,source,fan__source_test__section_00_source_test_normal_0060,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0063.npy,0,source,fan__source_test__section_00_source_test_normal_0063,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0071.npy,0,source,fan__source_test__section_00_source_test_normal_0071,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0074.npy,0,source,fan__source_test__section_00_source_test_normal_0074,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0082.npy,0,source,fan__source_test__section_00_source_test_normal_0082,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0084.npy,0,source,fan__source_test__section_00_source_test_normal_0084,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0086.npy,0,source,fan__source_test__section_00_source_test_normal_0086,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0087.npy,0,source,fan__source_test__section_00_source_test_normal_0087,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0091.npy,0,source,fan__source_test__section_00_source_test_normal_0091,val
data/raw/mimii_due/fan_section_00/signals/source/test/fan__source_test__section_00_source_test_normal_0092.npy,0,source,fan__source_test__section_00_source_test_normal_0092,val
data/raw/mimii_due/fan_section_00/signals/target/train/fan__train__section_00_target_train_normal_0000_strength_2_ambient.npy,0,target,fan__train__section_00_target_train_normal_0000_strength_2_ambient,adapt
data/raw/mimii_due/fan_section_00/signals/target/train/fan__train__section_00_target_train_normal_0001_strength_2_ambient.npy,0,target,fan__train__section_00_target_train_normal_0001_strength_2_ambient,adapt
data/raw/mimii_due/fan_section_00/signals/target/train/fan__train__section_00_target_train_normal_0002_strength_2_ambient.npy,0,target,fan__train__section_00_target_train_normal_0002_strength_2_ambient,adapt
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0000.npy,1,target,fan__target_test__section_00_target_test_anomaly_0000,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0001.npy,1,target,fan__target_test__section_00_target_test_anomaly_0001,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0002.npy,1,target,fan__target_test__section_00_target_test_anomaly_0002,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0003.npy,1,target,fan__target_test__section_00_target_test_anomaly_0003,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0004.npy,1,target,fan__target_test__section_00_target_test_anomaly_0004,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0005.npy,1,target,fan__target_test__section_00_target_test_anomaly_0005,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0006.npy,1,target,fan__target_test__section_00_target_test_anomaly_0006,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0007.npy,1,target,fan__target_test__section_00_target_test_anomaly_0007,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0008.npy,1,target,fan__target_test__section_00_target_test_anomaly_0008,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0009.npy,1,target,fan__target_test__section_00_target_test_anomaly_0009,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0010.npy,1,target,fan__target_test__section_00_target_test_anomaly_0010,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0011.npy,1,target,fan__target_test__section_00_target_test_anomaly_0011,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0012.npy,1,target,fan__target_test__section_00_target_test_anomaly_0012,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0013.npy,1,target,fan__target_test__section_00_target_test_anomaly_0013,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0014.npy,1,target,fan__target_test__section_00_target_test_anomaly_0014,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0015.npy,1,target,fan__target_test__section_00_target_test_anomaly_0015,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0016.npy,1,target,fan__target_test__section_00_target_test_anomaly_0016,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0017.npy,1,target,fan__target_test__section_00_target_test_anomaly_0017,test
data/raw/mimii_due/fan_section_00/signals/target/test/fan__target_test__section_00_target_test_anomaly_0018.npy,1,target,fan__target_test__section_00_target_test_anomaly_0018,test
